epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,0,,,0.5369831323623657,3.828565835952759,0.7599360942840576,0.961172342300415,0.7599360942840576
0,49,,0.6587751507759094,,,,,
0,99,,0.6312152743339539,,,,,
0,149,,0.8016451597213745,,,,,
0,199,,0.7144860625267029,,,,,
0,249,,0.6622889637947083,,,,,
0,299,,0.6534895300865173,,,,,
0,349,,0.6653069853782654,,,,,
0,399,,0.7384384870529175,,,,,
0,449,,0.6373559832572937,,,,,
0,499,,0.6826604008674622,,,,,
0,549,,0.9294546246528625,,,,,
0,599,,0.8898738026618958,,,,,
0,649,,0.6993707418441772,,,,,
0,699,,0.7006642818450928,,,,,
0,749,,0.6883912086486816,,,,,
0,799,,0.741448700428009,,,,,
0,849,,0.7434940934181213,,,,,
0,899,,0.6793720126152039,,,,,
0,949,,0.8016373515129089,,,,,
0,999,,0.7141022086143494,,,,,
0,1049,,0.7477896213531494,,,,,
0,1099,,0.6137751936912537,,,,,
0,1149,,0.6465762853622437,,,,,
0,1199,,0.7238129377365112,,,,,
0,1249,,0.6803776025772095,,,,,
0,1299,,0.65919029712677,,,,,
0,1349,,0.7266889214515686,,,,,
0,1399,,0.6658530235290527,,,,,
0,1449,,0.6254565119743347,,,,,
0,1499,,0.6315707564353943,,,,,
0,1549,,0.7619274854660034,,,,,
0,1599,,0.6691599488258362,,,,,
0,1649,,0.675009548664093,,,,,
0,1699,,0.7456966638565063,,,,,
0,1749,,0.709831178188324,,,,,
0,1799,,0.693828821182251,,,,,
0,1849,,0.6740509867668152,,,,,
0,1899,,0.6944841742515564,,,,,
0,1949,,0.8553505539894104,,,,,
0,1999,,0.712744414806366,,,,,
0,2049,,0.636898398399353,,,,,
0,2099,,0.8011511564254761,,,,,
0,2149,,0.6582963466644287,,,,,
0,2199,,0.6948554515838623,,,,,
0,2249,,0.707431972026825,,,,,
0,2299,,0.6912612318992615,,,,,
