epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,1.2404391765594482,,,,,
0,99,,0.980323851108551,,,,,
0,149,,0.9464433789253235,,,,,
0,199,,0.9547808766365051,,,,,
0,249,,0.9134073853492737,,,,,
0,299,,0.8726240992546082,,,,,
0,349,,0.8566660284996033,,,,,
0,399,,0.8076589107513428,,,,,
0,449,,0.856294572353363,,,,,
0,499,,0.8825064301490784,,,,,
0,549,,0.8307962417602539,,,,,
0,599,,0.9077790975570679,,,,,
0,649,,0.8674731254577637,,,,,
0,699,,0.8495892286300659,,,,,
0,749,,0.84599769115448,,,,,
0,799,,0.9313382506370544,,,,,
0,849,,0.8438344597816467,,,,,
0,899,,0.97674560546875,,,,,
0,949,,0.8696169257164001,,,,,
0,999,,0.8447327017784119,,,,,
0,1049,,0.7920302152633667,,,,,
0,1099,,0.8098571300506592,,,,,
0,1149,,0.8523238897323608,,,,,
0,1199,,0.8705305457115173,,,,,
0,1249,,0.8396081924438477,,,,,
0,1299,,0.92588871717453,,,,,
0,1349,,0.8556411862373352,,,,,
0,1399,,0.9135788679122925,,,,,
0,1449,,0.8761442303657532,,,,,
0,1499,,0.8628063201904297,,,,,
0,1549,,0.8146504759788513,,,,,
0,1599,,0.8557677865028381,,,,,
0,1649,,0.8324851393699646,,,,,
0,1699,,0.8757269382476807,,,,,
0,1749,,0.9080378413200378,,,,,
0,1799,,0.8870802521705627,,,,,
0,1849,,0.8949506282806396,,,,,
0,1899,,0.8492641448974609,,,,,
0,1949,,0.8308539390563965,,,,,
0,1999,,0.9173344969749451,,,,,
0,2049,,0.8596808910369873,,,,,
0,2099,,0.826416552066803,,,,,
0,2149,,0.8538208603858948,,,,,
0,2199,,0.839503824710846,,,,,
0,2249,,0.8633788228034973,,,,,
0,2299,,0.8600314259529114,,,,,
0,2349,,0.8552488088607788,,,,,
0,2399,,0.8279147148132324,,,,,
0,2449,,0.8043205738067627,,,,,
0,2499,,0.8409797549247742,,,,,
0,2549,,0.8094833493232727,,,,,
0,2599,,0.8331637978553772,,,,,
0,2649,,0.8678015470504761,,,,,
0,2699,,0.8980242013931274,,,,,
0,2749,,0.8189519047737122,,,,,
0,2799,,0.8978127241134644,,,,,
0,2849,,0.8373528718948364,,,,,
0,2899,,0.8077747225761414,,,,,
0,2949,,0.8511008024215698,,,,,
0,2999,,0.8521556258201599,,,,,
0,3049,,0.876405656337738,,,,,
0,3099,,0.8232042789459229,,,,,
0,3149,,0.923265278339386,,,,,
0,3199,,0.8576124906539917,,,,,
0,3249,,0.8839540481567383,,,,,
0,3299,,0.8903188705444336,,,,,
0,3349,,0.9060636758804321,,,,,
0,3387,,,0.6356895565986633,4.663784027099609,0.8336787819862366,1.127374529838562,0.8336787819862366
0,3387,0.8767160177230835,,,,,,
1,3399,,0.800277590751648,,,,,
1,3449,,0.9112822413444519,,,,,
1,3499,,0.8678529858589172,,,,,
1,3549,,0.8371176719665527,,,,,
1,3599,,0.8473917841911316,,,,,
1,3649,,0.8387660980224609,,,,,
1,3699,,0.868072509765625,,,,,
1,3749,,0.8448375463485718,,,,,
1,3799,,0.8296633958816528,,,,,
1,3849,,0.8338992595672607,,,,,
1,3899,,0.8448789119720459,,,,,
1,3949,,0.8606900572776794,,,,,
1,3999,,0.8649798035621643,,,,,
1,4049,,0.8903645277023315,,,,,
1,4099,,0.8302843570709229,,,,,
1,4149,,0.8693059086799622,,,,,
1,4199,,0.8106594085693359,,,,,
1,4249,,0.8360511064529419,,,,,
1,4299,,0.8603942394256592,,,,,
1,4349,,0.8408579230308533,,,,,
1,4399,,0.8601716756820679,,,,,
1,4449,,0.8859761953353882,,,,,
1,4499,,0.8037371039390564,,,,,
1,4549,,0.7887963652610779,,,,,
1,4599,,0.8792252540588379,,,,,
1,4649,,0.8753226399421692,,,,,
1,4699,,0.8535811901092529,,,,,
1,4749,,0.9393529891967773,,,,,
1,4799,,0.8530405759811401,,,,,
1,4849,,0.8136348724365234,,,,,
1,4899,,0.8485167622566223,,,,,
1,4949,,0.8640660047531128,,,,,
1,4999,,0.8297423124313354,,,,,
1,5049,,0.9321427345275879,,,,,
1,5099,,0.887594997882843,,,,,
1,5149,,0.8272406458854675,,,,,
1,5199,,0.8479223847389221,,,,,
1,5249,,0.8549758195877075,,,,,
1,5299,,0.8045701384544373,,,,,
1,5349,,0.8972572088241577,,,,,
1,5399,,0.8822190761566162,,,,,
1,5449,,0.8307347297668457,,,,,
1,5499,,0.8393503427505493,,,,,
1,5549,,0.8738718628883362,,,,,
1,5599,,0.8587803840637207,,,,,
1,5649,,0.8186980485916138,,,,,
1,5699,,0.8236940503120422,,,,,
1,5749,,0.7955218553543091,,,,,
1,5799,,0.8878988027572632,,,,,
1,5849,,0.8424699306488037,,,,,
1,5899,,0.8327113389968872,,,,,
1,5949,,0.8684175610542297,,,,,
1,5999,,0.8204157948493958,,,,,
1,6049,,0.8192250728607178,,,,,
1,6099,,0.8359290957450867,,,,,
1,6149,,0.8573960661888123,,,,,
1,6199,,0.8677855730056763,,,,,
1,6249,,0.8546825647354126,,,,,
1,6299,,0.8401051759719849,,,,,
1,6349,,0.851223349571228,,,,,
1,6399,,0.8840140104293823,,,,,
1,6449,,0.9812673926353455,,,,,
1,6499,,0.8267719149589539,,,,,
1,6549,,0.8110923767089844,,,,,
1,6599,,0.8159221410751343,,,,,
1,6649,,0.8102583289146423,,,,,
1,6699,,0.8021177053451538,,,,,
1,6749,,0.8464286923408508,,,,,
1,6775,,,0.6261146664619446,4.534749984741211,0.8234224319458008,1.112215280532837,0.8234224319458008
1,6775,0.8500300049781799,,,,,,
2,6799,,0.8205423951148987,,,,,
2,6849,,0.7924724221229553,,,,,
2,6899,,0.8947815299034119,,,,,
2,6949,,0.816098690032959,,,,,
2,6999,,0.7969902157783508,,,,,
2,7049,,0.8183064460754395,,,,,
2,7099,,0.8237354755401611,,,,,
2,7149,,0.8564152121543884,,,,,
2,7199,,0.8248022198677063,,,,,
2,7249,,0.8400909900665283,,,,,
2,7299,,0.8619930148124695,,,,,
2,7349,,0.8452528715133667,,,,,
2,7399,,0.9133051037788391,,,,,
2,7449,,0.8605549335479736,,,,,
2,7499,,0.8661333918571472,,,,,
2,7549,,0.8271545171737671,,,,,
2,7599,,0.9150904417037964,,,,,
2,7649,,0.7948552966117859,,,,,
2,7699,,0.802946150302887,,,,,
2,7749,,0.8780268430709839,,,,,
2,7799,,0.7834137678146362,,,,,
2,7849,,0.8356568217277527,,,,,
2,7899,,0.7864766716957092,,,,,
2,7949,,0.7853829264640808,,,,,
2,7999,,0.8489396572113037,,,,,
2,8049,,0.8193431496620178,,,,,
2,8099,,0.8213253021240234,,,,,
2,8149,,0.8044414520263672,,,,,
2,8199,,0.806705117225647,,,,,
2,8249,,0.8393605351448059,,,,,
2,8299,,0.7968401908874512,,,,,
2,8349,,0.8569818139076233,,,,,
2,8399,,0.8381416201591492,,,,,
2,8449,,0.8034611940383911,,,,,
2,8499,,0.8148481249809265,,,,,
2,8549,,0.7875097393989563,,,,,
2,8599,,0.8401527404785156,,,,,
2,8649,,0.8065975308418274,,,,,
2,8699,,0.8308836221694946,,,,,
2,8749,,0.8979554772377014,,,,,
2,8799,,0.8307350277900696,,,,,
2,8849,,0.8823652267456055,,,,,
2,8899,,0.8206507563591003,,,,,
2,8949,,0.7688098549842834,,,,,
2,8999,,0.9368003606796265,,,,,
2,9049,,0.8214365839958191,,,,,
2,9099,,0.8621832132339478,,,,,
2,9149,,0.829423189163208,,,,,
2,9199,,0.8076360821723938,,,,,
2,9249,,0.8671837449073792,,,,,
2,9299,,0.8367884755134583,,,,,
2,9349,,0.8430171012878418,,,,,
2,9399,,0.8613007664680481,,,,,
2,9449,,0.8567851781845093,,,,,
2,9499,,0.8927361369132996,,,,,
2,9549,,0.8699876666069031,,,,,
2,9599,,0.8352407217025757,,,,,
2,9649,,0.8719727993011475,,,,,
2,9699,,0.82685786485672,,,,,
2,9749,,0.9060197472572327,,,,,
2,9799,,0.766144335269928,,,,,
2,9849,,0.8408339023590088,,,,,
2,9899,,0.812405526638031,,,,,
2,9949,,0.857464075088501,,,,,
2,9999,,0.8376930356025696,,,,,
2,10049,,0.833012580871582,,,,,
2,10099,,0.8133871555328369,,,,,
2,10149,,0.8448881506919861,,,,,
2,10163,,,0.6242891550064087,4.490123271942139,0.8208668828010559,1.1199957132339478,0.8208668828010559
2,10163,0.8440276384353638,,,,,,
3,10199,,0.8259508609771729,,,,,
3,10249,,0.8688982725143433,,,,,
3,10299,,0.8083041310310364,,,,,
3,10349,,0.8005995154380798,,,,,
3,10399,,0.9452174305915833,,,,,
3,10449,,0.86553555727005,,,,,
3,10499,,0.8042522072792053,,,,,
3,10549,,0.7935004830360413,,,,,
3,10599,,0.8007380366325378,,,,,
3,10649,,0.8226266503334045,,,,,
3,10699,,0.7824509143829346,,,,,
3,10749,,0.8486881256103516,,,,,
3,10799,,0.8366556167602539,,,,,
3,10849,,0.8627837300300598,,,,,
3,10899,,0.8339694738388062,,,,,
3,10949,,0.8014705181121826,,,,,
3,10999,,0.848148763179779,,,,,
3,11049,,0.8417513370513916,,,,,
3,11099,,0.8136592507362366,,,,,
3,11149,,0.8398967385292053,,,,,
3,11199,,0.8772073984146118,,,,,
3,11249,,0.8373440504074097,,,,,
3,11299,,0.8314035534858704,,,,,
3,11349,,0.933417022228241,,,,,
3,11399,,0.8437833189964294,,,,,
3,11449,,0.8350635766983032,,,,,
3,11499,,0.8790062665939331,,,,,
3,11549,,0.8234123587608337,,,,,
3,11599,,0.7975732684135437,,,,,
3,11649,,0.7999556064605713,,,,,
3,11699,,0.8134981989860535,,,,,
3,11749,,0.9765388369560242,,,,,
3,11799,,0.8369963765144348,,,,,
3,11849,,0.8273849487304688,,,,,
3,11899,,0.8746725916862488,,,,,
3,11949,,0.7805132865905762,,,,,
3,11999,,0.8228644728660583,,,,,
3,12049,,0.8715267181396484,,,,,
3,12099,,0.8416575789451599,,,,,
3,12149,,0.8226935267448425,,,,,
3,12199,,0.7934987545013428,,,,,
3,12249,,0.8473644852638245,,,,,
3,12299,,0.7849652767181396,,,,,
3,12349,,0.8852835893630981,,,,,
3,12399,,0.8187061548233032,,,,,
3,12449,,0.8118332028388977,,,,,
3,12499,,0.8614832758903503,,,,,
3,12549,,0.8357380628585815,,,,,
3,12599,,0.8681102991104126,,,,,
3,12649,,0.8633766174316406,,,,,
3,12699,,0.8615713715553284,,,,,
3,12749,,0.8355420231819153,,,,,
3,12799,,0.867341935634613,,,,,
3,12849,,0.8526808619499207,,,,,
3,12899,,0.8246232271194458,,,,,
3,12949,,0.7963603138923645,,,,,
3,12999,,0.7840392589569092,,,,,
3,13049,,0.7955424785614014,,,,,
3,13099,,0.9107658863067627,,,,,
3,13149,,0.8183757662773132,,,,,
3,13199,,0.8318935632705688,,,,,
3,13249,,0.8530265688896179,,,,,
3,13299,,0.8515990972518921,,,,,
3,13349,,0.8952614665031433,,,,,
3,13399,,0.7631638050079346,,,,,
3,13449,,0.8605920672416687,,,,,
3,13499,,0.8407952785491943,,,,,
3,13549,,0.8678300380706787,,,,,
3,13551,,,0.6243200302124023,4.316463470458984,0.8209159970283508,1.118250846862793,0.8209159970283508
3,13551,0.8404360413551331,,,,,,
4,13599,,0.8387712240219116,,,,,
4,13649,,0.8655460476875305,,,,,
4,13699,,0.831199586391449,,,,,
4,13749,,0.8374585509300232,,,,,
4,13799,,0.8073475956916809,,,,,
4,13849,,0.8732120394706726,,,,,
4,13899,,0.8588088750839233,,,,,
4,13949,,0.8556184768676758,,,,,
4,13999,,0.8084206581115723,,,,,
4,14049,,0.8688308000564575,,,,,
4,14099,,0.8220006823539734,,,,,
4,14149,,0.8904327750205994,,,,,
4,14199,,0.8317804932594299,,,,,
4,14249,,0.9230636358261108,,,,,
4,14299,,0.7913004755973816,,,,,
4,14349,,0.8236376047134399,,,,,
4,14399,,0.8006190657615662,,,,,
4,14449,,0.8409572839736938,,,,,
4,14499,,0.8302167654037476,,,,,
4,14549,,0.8623591065406799,,,,,
4,14599,,0.8466607928276062,,,,,
4,14649,,0.8172062635421753,,,,,
4,14699,,0.8560523390769958,,,,,
4,14749,,0.8315315246582031,,,,,
4,14799,,0.8607780337333679,,,,,
4,14849,,0.8296194672584534,,,,,
4,14899,,0.8237162232398987,,,,,
4,14949,,0.7632208466529846,,,,,
4,14999,,0.8419885635375977,,,,,
4,15049,,0.8495059013366699,,,,,
4,15099,,0.8456997275352478,,,,,
4,15149,,0.8106930255889893,,,,,
4,15199,,0.8002207279205322,,,,,
4,15249,,0.8567445874214172,,,,,
4,15299,,0.8288828730583191,,,,,
4,15349,,0.865270733833313,,,,,
4,15399,,0.8637840151786804,,,,,
4,15449,,0.8062532544136047,,,,,
4,15499,,0.8355867862701416,,,,,
4,15549,,0.8356001377105713,,,,,
4,15599,,0.7952778935432434,,,,,
4,15649,,0.8459005951881409,,,,,
4,15699,,0.8896913528442383,,,,,
4,15749,,0.8197590112686157,,,,,
4,15799,,0.8283331990242004,,,,,
4,15849,,0.8793585896492004,,,,,
4,15899,,0.8370063304901123,,,,,
4,15949,,0.8741601705551147,,,,,
4,15999,,0.8941012620925903,,,,,
4,16049,,0.8318948149681091,,,,,
4,16099,,0.8915612697601318,,,,,
4,16149,,0.7861974239349365,,,,,
4,16199,,0.8023113012313843,,,,,
4,16249,,0.8118124604225159,,,,,
4,16299,,0.8347156047821045,,,,,
4,16349,,0.900476336479187,,,,,
4,16399,,0.8796365857124329,,,,,
4,16449,,0.8507897257804871,,,,,
4,16499,,0.7910300493240356,,,,,
4,16549,,0.8489949703216553,,,,,
4,16599,,0.8491957187652588,,,,,
4,16649,,0.813713788986206,,,,,
4,16699,,0.8536582589149475,,,,,
4,16749,,0.8769580125808716,,,,,
4,16799,,0.8170855641365051,,,,,
4,16849,,0.8486296534538269,,,,,
4,16899,,0.8337470889091492,,,,,
4,16939,,,0.6233761310577393,4.141622543334961,0.8193971514701843,1.1218104362487793,0.8193971514701843
4,16939,0.838239848613739,,,,,,
5,16949,,0.863436222076416,,,,,
5,16999,,0.8328922390937805,,,,,
5,17049,,0.8717278838157654,,,,,
5,17099,,0.8589029908180237,,,,,
5,17149,,0.8104871511459351,,,,,
5,17199,,0.8469927310943604,,,,,
5,17249,,0.8972505927085876,,,,,
5,17299,,0.8499869108200073,,,,,
5,17349,,0.8394959568977356,,,,,
5,17399,,0.8814265131950378,,,,,
5,17449,,0.8476664423942566,,,,,
5,17499,,0.805908739566803,,,,,
5,17549,,0.7918021082878113,,,,,
5,17599,,0.786220133304596,,,,,
5,17649,,0.8266313672065735,,,,,
5,17699,,0.8224878311157227,,,,,
5,17749,,0.841902494430542,,,,,
5,17799,,0.8443351984024048,,,,,
5,17849,,0.8727532625198364,,,,,
5,17899,,0.831774115562439,,,,,
5,17949,,0.848901093006134,,,,,
5,17999,,0.76677006483078,,,,,
5,18049,,0.8304241299629211,,,,,
5,18099,,0.8485599160194397,,,,,
5,18149,,0.8259372711181641,,,,,
5,18199,,0.8194526433944702,,,,,
5,18249,,0.8477126955986023,,,,,
5,18299,,0.8825684785842896,,,,,
5,18349,,0.8552504181861877,,,,,
5,18399,,0.8345431089401245,,,,,
5,18449,,0.820853054523468,,,,,
5,18499,,0.8238557577133179,,,,,
5,18549,,0.8489243388175964,,,,,
5,18599,,0.8285421133041382,,,,,
5,18649,,0.829231321811676,,,,,
5,18699,,0.874474287033081,,,,,
5,18749,,0.8725720643997192,,,,,
5,18799,,0.8549161553382874,,,,,
5,18849,,0.8079412579536438,,,,,
5,18899,,0.847072958946228,,,,,
5,18949,,0.8025609254837036,,,,,
5,18999,,0.850879967212677,,,,,
5,19049,,0.8255659341812134,,,,,
5,19099,,0.8073405027389526,,,,,
5,19149,,0.8265209794044495,,,,,
5,19199,,0.8430662155151367,,,,,
5,19249,,0.7981389164924622,,,,,
5,19299,,0.8128512501716614,,,,,
5,19349,,0.8617547750473022,,,,,
5,19399,,0.8448745608329773,,,,,
5,19449,,0.7810494303703308,,,,,
5,19499,,0.9075767993927002,,,,,
5,19549,,0.8647941946983337,,,,,
5,19599,,0.8465766906738281,,,,,
5,19649,,0.8434721231460571,,,,,
5,19699,,0.8650025129318237,,,,,
5,19749,,0.8957549929618835,,,,,
5,19799,,0.8850261569023132,,,,,
5,19849,,0.8395955562591553,,,,,
5,19899,,0.8368245959281921,,,,,
5,19949,,0.8654603958129883,,,,,
5,19999,,0.8680229783058167,,,,,
5,20049,,0.8009636402130127,,,,,
5,20099,,0.8249948620796204,,,,,
5,20149,,0.8213851451873779,,,,,
5,20199,,0.8400670886039734,,,,,
5,20249,,0.8156710863113403,,,,,
5,20299,,0.8178347945213318,,,,,
5,20327,,,0.622368335723877,4.088900089263916,0.8170459866523743,1.1222811937332153,0.8170459866523743
5,20327,0.8366978764533997,,,,,,
6,20349,,0.8443390130996704,,,,,
6,20399,,0.7766162157058716,,,,,
6,20449,,0.8559086918830872,,,,,
6,20499,,0.8660597801208496,,,,,
6,20549,,0.8795032501220703,,,,,
6,20599,,0.8589958548545837,,,,,
6,20649,,0.8548606634140015,,,,,
6,20699,,0.8810827732086182,,,,,
6,20749,,0.7829980254173279,,,,,
6,20799,,0.860653817653656,,,,,
6,20849,,0.8048981428146362,,,,,
6,20899,,0.795773983001709,,,,,
6,20949,,0.8703334331512451,,,,,
6,20999,,0.8466089367866516,,,,,
6,21049,,0.9742022156715393,,,,,
6,21099,,0.8876081109046936,,,,,
6,21149,,0.8335803747177124,,,,,
6,21199,,0.8110823631286621,,,,,
6,21249,,0.8115404844284058,,,,,
6,21299,,0.8270269632339478,,,,,
6,21349,,0.8592379093170166,,,,,
6,21399,,0.8153358101844788,,,,,
6,21449,,0.8337283730506897,,,,,
6,21499,,0.9173402190208435,,,,,
6,21549,,0.7580128312110901,,,,,
6,21599,,0.8722373843193054,,,,,
6,21649,,0.7984054088592529,,,,,
6,21699,,0.780825674533844,,,,,
6,21749,,0.8263509273529053,,,,,
6,21799,,0.8599907755851746,,,,,
6,21849,,0.8704919815063477,,,,,
6,21899,,0.8901154398918152,,,,,
6,21949,,0.8418464660644531,,,,,
6,21999,,0.8441633582115173,,,,,
6,22049,,0.8292149901390076,,,,,
6,22099,,0.8748027086257935,,,,,
6,22149,,0.8403759598731995,,,,,
6,22199,,0.8363916873931885,,,,,
6,22249,,0.8009673953056335,,,,,
6,22299,,0.8213121294975281,,,,,
6,22349,,0.7812682390213013,,,,,
6,22399,,0.818410336971283,,,,,
6,22449,,0.8243210911750793,,,,,
6,22499,,0.8405964374542236,,,,,
6,22549,,0.8366617560386658,,,,,
6,22599,,0.8633589744567871,,,,,
6,22649,,0.8173215389251709,,,,,
6,22699,,0.8041276335716248,,,,,
6,22749,,0.8111032843589783,,,,,
6,22799,,0.832736611366272,,,,,
6,22849,,0.8199542164802551,,,,,
6,22899,,0.8892825841903687,,,,,
6,22949,,0.8487372398376465,,,,,
6,22999,,0.8697851896286011,,,,,
6,23049,,0.8164328336715698,,,,,
6,23099,,0.8100002408027649,,,,,
6,23149,,0.8631903529167175,,,,,
6,23199,,0.8117814064025879,,,,,
6,23249,,0.798402726650238,,,,,
6,23299,,0.9043810963630676,,,,,
6,23349,,0.8299186825752258,,,,,
6,23399,,0.8331059813499451,,,,,
6,23449,,0.8749977946281433,,,,,
6,23499,,0.8530094623565674,,,,,
6,23549,,0.8633419275283813,,,,,
6,23599,,0.7903794646263123,,,,,
6,23649,,0.7983689904212952,,,,,
6,23699,,0.8306674957275391,,,,,
