epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,0,,,0.6942001581192017,8.873470306396484,0.9326778650283813,1.147896409034729,0.9326778650283813
0,49,,0.8085223436355591,,,,,
0,99,,0.8279712200164795,,,,,
0,149,,0.7646612524986267,,,,,
0,199,,0.8275370597839355,,,,,
0,249,,0.787955105304718,,,,,
0,299,,0.8450047969818115,,,,,
0,349,,0.8375997543334961,,,,,
0,399,,0.8017699122428894,,,,,
0,449,,0.8299739360809326,,,,,
0,499,,0.8324269652366638,,,,,
0,549,,0.7747659683227539,,,,,
0,599,,0.8073874711990356,,,,,
0,649,,0.8320936560630798,,,,,
0,699,,0.7498987913131714,,,,,
0,749,,0.8130308985710144,,,,,
0,799,,0.8852165937423706,,,,,
0,849,,0.8349615335464478,,,,,
0,899,,0.8459705710411072,,,,,
0,949,,0.9265350699424744,,,,,
0,999,,0.8097225427627563,,,,,
0,1049,,0.7901850938796997,,,,,
0,1099,,0.8362084031105042,,,,,
0,1149,,0.7782347202301025,,,,,
0,1199,,0.760033905506134,,,,,
0,1249,,0.8261216878890991,,,,,
0,1299,,0.811192512512207,,,,,
0,1349,,0.7747014760971069,,,,,
0,1399,,0.8509409427642822,,,,,
0,1449,,0.8004562854766846,,,,,
0,1499,,0.7895990610122681,,,,,
0,1549,,0.8410205841064453,,,,,
0,1599,,0.8519597053527832,,,,,
0,1649,,0.8183728456497192,,,,,
0,1699,,0.8924009203910828,,,,,
0,1749,,0.8357047438621521,,,,,
0,1799,,0.8136025071144104,,,,,
0,1849,,0.8852018117904663,,,,,
0,1899,,0.8229082226753235,,,,,
0,1949,,0.7966530323028564,,,,,
0,1999,,0.8344370126724243,,,,,
0,2049,,0.819466233253479,,,,,
0,2099,,0.787282407283783,,,,,
0,2149,,0.8414611220359802,,,,,
0,2199,,0.8328062891960144,,,,,
0,2249,,0.8688132166862488,,,,,
0,2299,,0.8111442923545837,,,,,
0,2349,,0.8378029465675354,,,,,
0,2399,,0.8669900298118591,,,,,
0,2449,,0.7637004256248474,,,,,
0,2499,,0.8544298410415649,,,,,
0,2549,,0.8218766450881958,,,,,
0,2599,,0.791734516620636,,,,,
0,2649,,0.7610797882080078,,,,,
0,2699,,0.7674860954284668,,,,,
0,2749,,0.8052414059638977,,,,,
0,2799,,0.832122266292572,,,,,
0,2849,,0.8133001327514648,,,,,
0,2899,,0.8052670955657959,,,,,
0,2949,,0.8448798656463623,,,,,
0,2999,,0.7686940431594849,,,,,
0,3049,,0.8502132296562195,,,,,
0,3099,,0.8386502861976624,,,,,
0,3149,,0.8419371843338013,,,,,
0,3199,,0.7973520159721375,,,,,
0,3249,,0.8110317587852478,,,,,
0,3299,,0.8583682179450989,,,,,
0,3349,,0.8234332203865051,,,,,
0,3399,,0.8048985600471497,,,,,
0,3449,,0.8266612887382507,,,,,
0,3499,,0.8154534697532654,,,,,
0,3549,,0.7991588115692139,,,,,
0,3599,,0.8030229210853577,,,,,
0,3649,,0.850574254989624,,,,,
0,3683,,,0.6958386301994324,8.83609390258789,0.9346811771392822,1.1475788354873657,0.9346811771392822
0,3683,0.8271450996398926,,,,,,
1,3699,,0.7920932769775391,,,,,
1,3749,,0.8301533460617065,,,,,
1,3799,,0.8260310292243958,,,,,
1,3849,,0.8200381398200989,,,,,
1,3899,,0.7777702808380127,,,,,
1,3949,,0.8255450129508972,,,,,
1,3999,,0.8117015361785889,,,,,
1,4049,,0.7822578549385071,,,,,
1,4099,,0.891465961933136,,,,,
1,4149,,0.8514113426208496,,,,,
1,4199,,0.880755603313446,,,,,
1,4249,,0.8106977343559265,,,,,
1,4299,,0.7902656197547913,,,,,
1,4349,,0.7701011896133423,,,,,
1,4399,,0.797431468963623,,,,,
1,4449,,0.8377730846405029,,,,,
1,4499,,0.8740386962890625,,,,,
1,4549,,0.7956377267837524,,,,,
1,4599,,0.8817042708396912,,,,,
1,4649,,0.8029952049255371,,,,,
1,4699,,0.7866049408912659,,,,,
1,4749,,0.8301584124565125,,,,,
1,4799,,0.8596392273902893,,,,,
1,4849,,0.793171763420105,,,,,
1,4899,,0.8171156048774719,,,,,
1,4949,,0.8045893907546997,,,,,
1,4999,,0.8345484137535095,,,,,
1,5049,,0.7498091459274292,,,,,
1,5099,,0.857164204120636,,,,,
1,5149,,0.8136184811592102,,,,,
1,5199,,0.8714844584465027,,,,,
1,5249,,0.8571746349334717,,,,,
1,5299,,0.8358596563339233,,,,,
1,5349,,0.8383867144584656,,,,,
